,0
515,0.8089887640449438
516,0.8282504012841091
517,0.8462279293739968
518,0.8418940609951845
519,0.8394863563402888
520,0.8457463884430175
521,0.8410914927768859
522,0.8431781701444622
523,0.8470304975922953
524,0.8497592295345103
525,0.8484751203852328
526,0.86115569823435
527,0.8645264847512041
528,0.8632423756019262
529,0.8736757624398075
530,0.8723916532905296
531,0.8749598715890851
532,0.8781701444622794
533,0.8791332263242375
534,0.8813804173354736
535,0.8860353130016051
536,0.8927768860353128
537,0.9075441412520063
538,0.9133226324237561
539,0.914446227929374
540,0.9170144462279294
541,0.9171749598715891
542,0.9168539325842697
543,0.9179775280898876
544,0.9174959871589086
545,0.9203852327447833
546,0.9207062600321028
547,0.9229534510433388
548,0.9221508828250401
549,0.9248796147672552
550,0.9276083467094703
551,0.9319422150882823
552,0.9311396468699839
553,0.9316211878009629
554,0.932102728731942
555,0.9349919743178169
556,0.9372391653290529
557,0.9410914927768861
558,0.9330658105939005
559,0.9306581059390047
560,0.9277688603531301
561,0.9260032102728731
562,0.9218298555377207
563,0.9195826645264846
564,0.9207062600321028
565,0.9205457463884431
566,0.9131621187800963
567,0.909470304975923
568,0.9017656500802568
569,0.89438202247191
570,0.8914927768860352
571,0.8796147672552167
572,0.8757624398073836
573,0.8606741573033708
574,0.863402889245586
575,0.877207062600321
576,0.8826645264847511
577,0.8733547351524881
578,0.8621187800963082
579,0.8648475120385233
580,0.8500802568218299
581,0.8372391653290528
582,0.8276083467094703
583,0.8078651685393259
584,0.7977528089887641
585,0.7906902086677369
586,0.7908507223113966
587,0.7853932584269663
588,0.7837881219903693
589,0.7836276083467096
590,0.7725521669341894
591,0.7672552166934188
592,0.7531300160513644
593,0.7335473515248796
594,0.708828250401284
595,0.7170144462279294
596,0.7276083467094704
597,0.7218298555377206
598,0.71107544141252
599,0.7089887640449437
600,0.7085072231139646
601,0.7020866773675762
602,0.7121990369181379
603,0.7123595505617977
604,0.7182985553772069
605,0.7142857142857142
606,0.7229534510433387
607,0.7414125200642055
608,0.7497592295345105
609,0.7454253611556982
610,0.7513643659711075
611,0.7645264847512037
612,0.7709470304975922
613,0.7714285714285712
614,0.7833065810593902
615,0.7908507223113965
616,0.7964686998394864
617,0.7969502407704656
618,0.7926163723916534
619,0.7916532905296952
620,0.7924558587479937
621,0.782825040128411
622,0.7784911717495987
623,0.7764044943820224
624,0.7776886035313
625,0.7744783306581058
626,0.7609951845906902
627,0.7574638844301765
628,0.7447833065810595
629,0.732263242375602
630,0.7361155698234351
631,0.7351524879614768
632,0.7362760834670947
633,0.7348314606741574
634,0.730016051364366
635,0.7215088282504012
636,0.7112359550561796
637,0.7060995184590689
638,0.7085072231139646
639,0.7035313001605136
640,0.7075441412520063
641,0.714446227929374
642,0.7158908507223112
643,0.7189406099518458
644,0.7258426966292136
645,0.731139646869984
646,0.7356340288924561
647,0.7346709470304976
648,0.7330658105939005
649,0.7271268057784912
650,0.7293739967897271
651,0.7388443017656501
652,0.7475120385232744
653,0.7516853932584269
654,0.7446227929373997
655,0.7409309791332265
656,0.7382022471910114
657,0.7325842696629216
658,0.726163723916533
659,0.7253611556982344
660,0.7252006420545747
661,0.7253611556982346
662,0.7189406099518459
663,0.714927768860353
664,0.7086677367576242
665,0.6998394863563402
666,0.6959871589085072
667,0.6935794542536116
668,0.6892455858747993
669,0.6943820224719102
670,0.6953451043338683
671,0.7009630818619582
672,0.6993579454253611
673,0.7008025682182986
674,0.7032102728731942
675,0.7096308186195827
676,0.7199036918138043
677,0.7266452648475121
678,0.7317817014446228
679,0.734510433386838
680,0.734510433386838
681,0.7284109149277689
682,0.7229534510433387
683,0.7186195826645266
684,0.7115569823434992
685,0.7062600321027288
686,0.6988764044943819
687,0.6950240770465489
688,0.6898876404494383
689,0.6873194221508828
690,0.6821829855537722
691,0.6796147672552167
692,0.677207062600321
693,0.6723916532905297
694,0.6715890850722313
695,0.6674157303370788
696,0.6762439807383628
697,0.6720706260032103
698,0.6680577849117176
699,0.6603531300160513
700,0.6611556982343499
701,0.6542536115569824
702,0.6524879614767256
703,0.6417335473515249
704,0.6425361155698236
705,0.628892455858748
706,0.6263242375601926
707,0.6181380417335475
708,0.619422150882825
709,0.6226324237560193
710,0.6287319422150883
711,0.6337078651685394
712,0.6365971107544139
713,0.6468699839486356
714,0.6537720706260032
715,0.6555377207062602
716,0.6548956661316212
717,0.6624398073836276
718,0.6736757624398075
719,0.673354735152488
720,0.6715890850722313
721,0.6717495987158909
722,0.6653290529695025
723,0.6678972712680579
724,0.6807383627608347
725,0.6993579454253611
726,0.7184590690208669
727,0.7221508828250401
728,0.7250401284109149
729,0.7243980738362761
730,0.7410914927768861
731,0.7486356340288924
732,0.7534510433386838
733,0.754414125200642
734,0.765489566613162
735,0.7685393258426966
736,0.7601926163723915
737,0.7500802568218299
738,0.7341894060995185
739,0.7104333868378813
740,0.6948635634028892
741,0.6902086677367577
742,0.6813804173354736
743,0.6680577849117176
744,0.6616372391653292
745,0.6536115569823436
746,0.6465489566613162
747,0.6478330658105941
748,0.6409309791332263
749,0.6351524879614767
750,0.6223113964686998
751,0.6077046548956663
752,0.6001605136436599
753,0.6001605136436597
754,0.5977528089887642
755,0.6000000000000001
756,0.617174959871589
757,0.633868378812199
758,0.6292134831460673
759,0.6417335473515248
760,0.6529695024077047
761,0.6789727126805779
762,0.6922953451043338
763,0.7046548956661315
764,0.7070626003210272
765,0.7035313001605136
766,0.7065810593900481
767,0.7163723916532904
768,0.7173354735152487
769,0.7202247191011235
770,0.7207062600321029
771,0.7255216693418942
772,0.7364365971107545
773,0.742215088282504
774,0.7597110754414125
775,0.7752808988764045
776,0.7897271268057787
777,0.7921348314606743
778,0.7964686998394864
779,0.8008025682182986
780,0.7977528089887641
781,0.8017656500802568
782,0.814927768860353
783,0.8243980738362761
784,0.8290529695024076
785,0.8276083467094703
786,0.8280898876404493
787,0.8255216693418941
788,0.8237560192616372
789,0.8239165329052969
790,0.8253611556982344
791,0.8303370786516853
792,0.8362760834670946
793,0.837720706260032
794,0.8375601926163723
795,0.8351524879614767
796,0.836597110754414
797,0.8423756019261637
798,0.8394863563402888
799,0.8367576243980737
800,0.8362760834670946
801,0.8375601926163722
802,0.8414125200642052
803,0.8439807383627609
804,0.8468699839486357
805,0.8430176565008024
806,0.8433386837881218
807,0.8462279293739966
808,0.8507223113964688
809,0.8542536115569825
810,0.8563402889245585
811,0.858426966292135
812,0.854414125200642
813,0.8471910112359551
814,0.8495987158908507
815,0.848956661316212
816,0.8452648475120385
817,0.8438202247191011
818,0.850561797752809
819,0.8520064205457465
820,0.8508828250401286
821,0.8471910112359551
822,0.844943820224719
823,0.846067415730337
824,0.8545746388443018
825,0.8540930979133228
826,0.8505617977528089
827,0.850561797752809
828,0.85008025682183
829,0.853932584269663
830,0.8569823434991974
831,0.8576243980738363
832,0.8616372391653292
833,0.8614767255216695
834,0.862279293739968
835,0.8664526484751205
836,0.8675762439807384
837,0.8727126805778491
838,0.8772070626003211
839,0.8780096308186196
840,0.8781701444622794
841,0.876083467094703
842,0.8776886035313002
843,0.8704654895666132
844,0.8759229534510433
845,0.8836276083467095
846,0.8868378812199036
847,0.8849117174959872
848,0.8866773675762439
849,0.885553772070626
850,0.890529695024077
851,0.8937399678972712
852,0.892134831460674
853,0.889406099518459
854,0.8865168539325842
855,0.8831460674157303
856,0.8773675762439807
857,0.8682182985553771
858,0.8642054574638846
859,0.849438202247191
860,0.8434991974317817
861,0.8423756019261636
862,0.8330658105939004
863,0.8211878009630817
864,0.8147672552166934
865,0.8049759229534512
866,0.792295345104334
867,0.7829855537720708
868,0.7634028892455857
869,0.7439807383627609
870,0.7298555377207064
871,0.7014446227929372
872,0.6693418940609952
873,0.6434991974317817
874,0.6191011235955055
875,0.6014446227929374
876,0.5857142857142856
877,0.56115569823435
878,0.5504012841091492
879,0.5532905296950241
880,0.5794542536115569
881,0.6248796147672552
882,0.6619582664526485
883,0.6861958266452649
884,0.7197431781701443
885,0.7365971107544141
886,0.7398073836276085
887,0.7457463884430177
888,0.7539325842696629
889,0.764365971107544
890,0.7906902086677368
891,0.8150882825040128
892,0.8256821829855536
893,0.8422150882825038
894,0.8563402889245586
895,0.8651685393258427
896,0.8719101123595505
897,0.876083467094703
898,0.8754414125200641
899,0.8757624398073836
900,0.8786516853932584
901,0.8747993579454254
902,0.8749598715890851
903,0.8693418940609953
904,0.8642054574638844
905,0.8569823434991974
906,0.8420545746388445
907,0.8321027287319421
908,0.8077046548956662
909,0.7951845906902089
910,0.7874799357945427
911,0.7842696629213484
912,0.7802568218298555
913,0.767736757624398
914,0.7523274478330658
915,0.7372391653290531
916,0.7009630818619583
917,0.6743178170144464
918,0.6788121990369181
919,0.6800963081861958
920,0.6882825040128411
921,0.7099518459069021
922,0.7150882825040127
923,0.725040128410915
924,0.7459069020866774
925,0.7669341894060995
926,0.7792937399678972
927,0.7975922953451043
928,0.8101123595505617
929,0.8271268057784912
930,0.8215088282504012
931,0.826645264847512
932,0.8152487961476726
933,0.8062600321027287
934,0.7971107544141253
935,0.7866773675762442
936,0.7831460674157302
937,0.7789727126805779
938,0.771107544141252
939,0.7747993579454254
940,0.7699839486356339
941,0.7585874799357945
942,0.7459069020866775
943,0.7227929373996789
944,0.7187800963081862
945,0.7158908507223113
946,0.7168539325842697
947,0.7280898876404495
948,0.7296950240770467
949,0.7409309791332265
950,0.749438202247191
951,0.7589085072231139
952,0.7693418940609951
953,0.7789727126805778
954,0.7842696629213484
955,0.7837881219903691
956,0.7772070626003209
957,0.77223113964687
958,0.7590690208667735
959,0.7475120385232745
960,0.7433386837881221
961,0.7418940609951846
962,0.7382022471910114
963,0.7423756019261637
964,0.7382022471910114
965,0.7394863563402889
966,0.7321027287319423
967,0.7274478330658107
968,0.7229534510433386
969,0.733868378812199
970,0.7418940609951846
971,0.73900481540931
972,0.7439807383627609
973,0.7486356340288925
974,0.751685393258427
975,0.754414125200642
976,0.7479935794542536
977,0.747191011235955
978,0.7560192616372391
979,0.7635634028892454
980,0.7711075441412519
981,0.7720706260032103
982,0.7752808988764046
983,0.7845906902086678
984,0.7866773675762441
985,0.7837881219903693
986,0.7788121990369181
987,0.78330658105939
988,0.7937399678972713
989,0.7955056179775282
990,0.7956661316211879
991,0.7993579454253612
992,0.802247191011236
993,0.8004815409309792
994,0.8028892455858748
995,0.8086677367576244
996,0.8062600321027287
997,0.8009630818619583
998,0.793418940609952
999,0.7935794542536118
